date,risk_free,삼성전자,SK하이닉스,POSCO홀딩스,현대차,삼성SDI,기아,현대모비스,카카오,LG,삼성화재,KT&G,한국전력,SK텔레콤,고려아연,삼성전기,기업은행,S-Oil,KT,HD한국조선해양,대한항공,HMM,금양,삼성중공업,DB손해보험,삼성엔지니어링,롯데케미칼,유한양행,한화에어로스페이스,현대제철,한화솔루션,코스모신소재,한온시스템,현대건설,미래에셋증권,HLB,금호석유,NH투자증권,현대미포조선,삼성증권,호텔신라,LS,코웨이,LS ELECTRIC,현대해상,SKC,쌍용C&E,롯데지주,농심,CJ,아모레G,제일기획,한국가스공사,KCC,한미사이언스,에스원,영풍제지,DB하이텍,신세계,두산,한솔케미칼,CJ대한통운,한화,OCI홀딩스,현대엘리베이,동서,동진쎄미켐,KG모빌리티,대한전선,에스엘,코스모화학,삼아알미늄,롯데정밀화학,SK네트웍스,동원산업,오뚜기,삼양식품,SK가스,TCC스틸,한올바이오파마,주성엔지니어링,효성,녹십자,포스코엠텍,CJ ENM,GS건설,코리안리,롯데칠성,LX인터내셔널,영원무역홀딩스,동화기업,한국앤컴퍼니,영풍,세아제강지주,아이에스동서,오리온홀딩스,더존비즈온,동원시스템즈,JW중외제약,세아베스틸지주,대한유화,DL,세방전지,신풍제약,대웅,KG스틸,미원상사,롯데손해보험,DN오토모티브,SK디스커버리,다우기술,넥센타이어,아시아나항공,DI동일,대신증권,성우하이텍,율촌화학,보령,브이티,아난티,녹십자홀딩스,삼부토건,F&F홀딩스,태광산업,대상,경동나비엔,코웰패션,동아쏘시오홀딩스,삼양홀딩스,대한해운,교보증권,SPC삼립,현대지에프홀딩스,한국단자,자화전자,한국카본,STX,KG케미칼,한화손해보험,신영증권,빙그레,고려제강,한화투자증권,SBS,다우데이타,유안타증권,서부T&D,네이처셀,태광,신성이엔지,한섬,국도화학,피에스케이홀딩스,파미셀,부광약품,화신,영진약품,유나이티드제약,E1,송원산업,풀무원,흥아해운,삼천리,대동,네패스,쎌마테라퓨틱스,제룡전기,SGC에너지,HDC,동성화인텍,삼화콘덴서,남해화학,SNT다이내믹스,아세아,대원제약,이수화학,하이록코리아,코리아써키트,DB,대원강업,백광산업,아세아제지,유진투자증권,에이프로젠,한일홀딩스,퍼시스,남선알미늄,한국정보통신,풍산홀딩스,남양유업,서흥,조광피혁,신도리코,한글과컴퓨터,서울가스,광동제약,한일현대시멘트,서희건설,KISCO홀딩스,LS네트웍스,삼진제약,한진,조일알미늄,시노펙스,한국쉘석유,동원개발,모토닉,휴스틸,일양약품,엠케이전자,SK증권,대한제당,에이스침대,일성신약,신성통상,동국산업,진원생명과학,유진기업,동화약품,벽산,케이티알파,현대차증권,스틱인베스트먼트,종근당홀딩스,TYM,DL건설,제주은행,양지사,SIMPAC,현대코퍼레이션,해성산업,환인제약,삼목에스폼,다올투자증권,사조대림,유비케어,페이퍼코리아,BYC,한국알콜,삼익THK,원익홀딩스,한국콜마홀딩스,에이프로젠바이오로직스,동양,한국제지,AK홀딩스,경방,코오롱글로벌,유니셈,성신양회,신대양제지,삼영무역,부국증권,영풍정밀,넥센,케이씨,코오롱,웰바이오텍,디아이,세방,유니켐,KIB플러그에너지,대덕,대한제분,CR홀딩스,일신방직,에스엠벡셀,KPX케미칼,경동제약,흥국화재,좋은사람들,한솔테크닉스,일진홀딩스,NPC,그래디언트,무림P&P,하이트진로홀딩스,예스코홀딩스,한국무브넥스,사조산업,태경비케이,태경산업,GS글로벌,경농,만호제강,한일사료,금호건설,대창단조,팜스토리,화승인더,현대비앤지스틸,키다리스튜디오,대성홀딩스,와이지-원,이화전기,진흥기업,경동인베스트,이지홀딩스,한세예스24홀딩스,삼성제약,한국캐피탈,유니슨,디와이,동국홀딩스,NI스틸,한독,백산,서연,삼영,세종공업,금강공업,덕양산업,HLB글로벌,부방,태림포장,대한약품,모베이스전자,경인양행,DB금융투자,삼영전자,동성제약,노루홀딩스,삼화페인트,한신기계,제일파마홀딩스,보성파워텍,퍼스텍,무학,유수홀딩스,리드코프,한국주철관,성안,아남전자,인지컨트롤스,코리아나,삼양통상,와이투솔루션,일동홀딩스,샘표,삼보판지,코센,더라미,인스코비,극동유화,태영건설,풍국주정,동부건설,강남제비스코,사조동아원,SCI평가정보,태경케미컬,엠투엔,성창기업지주,에이티넘인베스트,이구산업,푸른저축은행,삼지전자,광무,신흥,대한화섬,한국석유,디씨엠,수산중공업,신라교역,계룡건설,신원,대영포장,대창,신일전자,황금에스티,현대약품,한국공항,동신건설,가온전선,한국화장품제조,유화증권,한국내화,SBI인베스트먼트,특수건설,미창석유,광전자,대한광통신,제이스코홀딩스,동남합성,팜스코,DRB동일,대구백화점,한양증권,선광,대양금속,미래산업,태양금속,한국특강,한솔홀딩스,KCTC,한국수출포장,중앙에너비스,대원산업,솔본,덕성,매일홀딩스,조흥,엠벤처투자,흥구석유,인성정보,광명전기,진로발효,케이피에프,CJ씨푸드,삼일제약,팜젠사이언스,화성산업,삼화전기,HS애드,유니크,동양철관,시공테크,베뉴지,한진중공업홀딩스,삼익악기,엠에스씨,방림,진양산업,웅진,에스유홀딩스,한국선재,모나리자,피제이전자,세보엠이씨,서한,동방,대현,인지디스플레,비트컴퓨터,경창산업,서원,씨아이테크,무림페이퍼,대원화성,PN풍년,광림,인팩,아센디오,태평양물산,대동기어,대성창투,SG세계물산,플레이그램,대유플러스,일성건설,크라운해태홀딩스,대양제지,콤텍시스템,HL D&I,금비,코콤,동방아그로,조광페인트,남광토건,보락,한신공영,유니온,KH 필룩스,신영와코루,신일제약,일신석재,고려산업,화승코퍼레이션,대동전자,동원금속,국제약품,써니전자,남성,상상인증권,유유제약,한일철강,제이씨현시스템,삼천리자전거,깨끗한나라,TJ미디어,삼성공조,피에스텍,대원전선,유성기업,유성티엔에스,디지틀조선,대우부품,화천기계,이건산업,사조오양,SG글로벌,부국철강,대림제지,오리엔트바이오,엠젠솔루션,화천기공,청호ICT,CNH,에쓰씨엔지니어링,보해양조,SH에너지화학,이화공영,소프트센,까뮤이앤씨,천일고속,서울식품,인디에프,진양폴리,혜인,KR모터스,조비,휴니드,한일단조,KC그린홀딩스,부산산업,SGC이테크건설,삼화왕관,에이엔피,한일화학,글로본,뉴인텍,하이트론,우성,CS홀딩스,바른손,위지트,영보화학,한솔로지스틱스,대림B&Co,일지테크,DH오토웨어,세원정공,대륙제관,문배철강,와이엠,한국팩키지,케이비아이동국실업,대명소노시즌,큐캐피탈,한익스프레스,한국가구,모아텍,삼화전자,대주산업,신세계건설,범양건영,원익,모나미,휴맥스홀딩스,티에이치엔,한창제지,조아제약,성보화학,IHQ,세원물산,원익큐브,삼륭물산,클라우드에어,바른손이앤에이,티웨이홀딩스,파라텍,플레이위드,리더스 기술투자,아이즈비전,계양전기,선도전기,바이온,CBI,스페코,국영지앤엠,대림통상,SJM홀딩스,대한방직,국보,대호특수강,피델릭스,지더블유바이텍,갤럭시아에스엠,원풍,KBI메탈,푸드웰,삼보산업,MH에탄올,원림,오스템,영화금속,KB오토시스,신원종합개발,이화산업,평화홀딩스,삼진,국동,한국전자홀딩스,메이슨캐피탈,동일기연,신라섬유,모헨즈,세명전기,예림당,삼일기업공사,체시스,케이씨피드,대신정보통신,WISCOM,제이에스티나,전방,골드앤에스,원일특강,카스,한탑,부산주공,태원물산,세우글로벌,기산텔레콤,비비안,동원수산,디모아,대유에이텍,세기상사,우리엔터프라이즈,경인전자,에넥스,판타지오,제이엠아이,미래아이앤지,메디앙스,드래곤플라이,성문전자,윌비스,SUN&L,이스타코,서울전자통신,원풍물산,신풍,대동금속,한국주강,카프로,금호전기,인터엠,한성기업,신라에스지,삼일,한창,한솔PNS,제이준코스메틱,참엔지니어링,SHD,동일철강,광진실업,일정실업,메리츠화재,롯데푸드,동성화학,폴루스바이오팜,메리츠증권,행남사,우리종금,부산가스,한국아트라스비엑스,미래SCI,녹십자셀,코너스톤네트웍스,디에스티,이매진아시아,SK머티리얼즈
2000-01,0.006666705,0.04887218045112782,0.09543538643002998,0.064,-0.05,-0.057203389830508475,-0.05352112676056338,0.08347826086956522,-0.3712742606284658,0.11422256706872634,0.07733302099499283,-0.00597609561752988,-0.014204545454545454,-0.07124547862493236,-0.34782608695652173,0.08609271523178808,0.003990758244066373,-0.391304347826087,-0.29608938547486036,-0.15349956479442936,-0.2244950469574167,0.031049063023843478,-0.33050556001375675,0.0345175107079869,0.3824561403508772,-0.002770083102493075,0.08174314955430835,-0.06671554252199413,0.15280665280665282,-0.1652892561983471,-0.3193183922948694,0.014979573309123922,-0.010309278350515464,-0.01834831908579528,0.031116297160637883,0.14285688150935663,-0.3006993006993007,0.3523428200411211,0.06308193668528864,0.20350102700879855,-0.15714285714285714,0.07729468599033816,-0.27353342428376537,-0.16586734232196182,0.125,-0.13076923076923078,-0.06565656565656566,0.2223075446342868,-0.033723747980613894,-0.22922959350776956,0.035048471290082026,0.16395821242019734,-0.18014629049111808,-0.040006942636466196,-0.03210463733650416,-0.09549071618037135,0.06349206349206349,-0.01288244766505636,-0.047037161031134915,-0.1294820717131474,-0.1326530612244898,-0.048879481528356646,-0.2104175279040926,-0.3050335570469799,-0.14833112423183517,0.055379746835443035,-0.5908629441624366,0.04069727131791545,-0.02027027027027027,0.1879432624113475,0.3072305873888689,-0.18066298342541437,0.5555555555555556,-0.2011006143335969,0.060099132589838906,-0.0728476821192053,-0.0625,0.0,-0.05759599332220367,-0.08898305084745763,0.39801505817932925,-0.19778327773593027,-0.1147914791479148,-0.01745877788554801,-0.32276511994454576,0.13703703703703704,0.25882352941176473,-0.07856020568490216,0.032542842305695,-0.10638967579477494,0.9762781186094069,-0.025974025974025976,-0.1808695652173913,0.44853585832018233,-0.1484848484848485,0.015105740181268883,-0.10644858560128703,-0.09494030699260944,-0.04044548651817116,-0.22398819640289114,-0.11152416356877323,-0.30733827665558683,-0.1331923890063425,-0.0056179775280898875,0.41477572559366754,-0.0833337562013596,0.232,0.10455952716014635,-0.20057142857142857,-0.1094663030775224,-0.41014038154985344,0.10032362459546926,-0.43218864306260873,-0.17593880389429764,0.12416107382550336,-0.10902591599642537,0.12361111111111112,-0.07495429616087751,0.06328387131501982,0.13368983957219252,0.09655751469353484,-0.1562810739144846,0.4382716049382716,-0.09887359198998748,-0.13928028383172833,0.0778688524590164,-0.37687921202695696,0.37081199093122846,0.09486914600550964,0.26462096535386437,0.046477967192023156,-0.2525668694003008,-0.24801587301587302,-0.19700728174761942,-0.020833333333333332,-0.12092391304347826,-0.12377457314656881,-0.20912684153790873,-0.023991857309034508,0.09473684210526316,0.3010752688172043,-0.11712824131240078,0.033305298570227085,-0.045438329671980325,0.016555237185609677,0.038560411311053984,-0.13680781758957655,0.043835616438356165,-0.003929273084479371,-0.04215384615384615,-0.18391825855175478,-0.05811150982807563,-0.17800762112139357,0.19117647058823528,-0.03164556962025317,-0.11511627906976744,0.017720499395892066,0.08327890267798824,-0.11538461538461539,-0.07682119205298013,-0.033816425120772944,-0.015817223198594025,-0.037356772877099355,-0.022222222222222223,-0.6116635313087879,-0.16883116953372634,-0.3138815207780725,-0.02727272727272727,0.10358629522894652,-0.1786673175494264,-0.19480519480519481,-0.3219056099732858,0.44715966565511367,-0.17140788997466522,-0.11735537190082644,0.1569821930646673,-0.2909090909090909,-0.06136412230062006,-0.09885057471264368,-0.13846153846153847,0.018726591760299626,0.04,0.08640967004246979,-0.22641098278492047,-0.07436489607390301,-0.007692307692307693,0.056338028169014086,-0.24112607099143207,-0.06704165399817574,0.032109372116200956,-0.12801276935355146,0.35459183673469385,0.01046337817638266,-0.4980999007155329,-0.08571428571428572,-0.11602209944751381,-0.14939780117231927,0.028368794326241134,0.10263396911898275,-0.2666772680289417,0.39228752457941884,-0.3,-0.03333333333333333,0.05610907184058731,-0.07254901960784314,-0.09183673469387756,-0.09933774834437085,0.09988562714449103,-0.04463768115942029,-0.2766516516516517,-0.025265127885215222,0.10027855153203342,-0.06666666666666667,-0.08934426229508197,-0.21505376344086022,0.22279792746113988,-0.20273348519362186,-0.1517123287671233,0.0036900369003690036,0.2755102040816326,0.905852417302799,0.13237789930228172,0.08196721311475409,-0.16919223544145273,-0.0065632458233890216,-0.1018363939899833,0.0,-0.23885918003565063,0.14377682403433475,-0.07927652348087348,-0.05663716814159292,-0.12523839796567068,-0.21451104100946372,0.2,0.7402395610015144,-0.3241711229946524,0.4264091446590461,-0.12863070539419086,-0.16164635548401932,0.25296442687747034,-0.1748611675470676,-0.2671829622458858,-0.04494593019491031,-0.09690955486248937,-0.09607258264976386,-0.11818797793050044,-0.02774694783573807,-0.19685154498489132,-0.5913621262458472,0.003937007874015748,-0.12875,-0.22009132420091324,0.06471306471306472,-0.5609958506224066,-0.14912280701754385,-0.16641813301521025,-0.14902178437630081,-0.0052750565184626974,-0.09986625055728934,-0.1617881852048962,0.08266539832414373,-0.1496693351896972,-0.0038320293788919046,0.07558072009291522,-0.27514231499051234,-0.12857142857142856,-0.24440966010733453,-0.15789473684210525,0.0761478163493841,0.12445127304653204,-0.2959122971020651,0.02552246248696677,-0.15318906605922553,0.05128205128205128,-0.36970384015870766,0.002612671456564337,-0.15170025491799335,-0.18723404255319148,0.0539714867617108,0.2628398791540785,-0.09090909090909091,0.1440677966101695,-0.08594479639027354,-0.10035005834305717,0.10535405872193437,-0.2700841622035195,-0.03264797109327535,-0.3126801152737752,-0.26672240802675584,-0.043243243243243246,-0.09711563905795184,0.0201145320676804,0.0689052116124519,-0.30046038284468135,-0.12953327395740558,0.06314574529478563,-0.06623620079150178,-0.3906173643915947,-0.26344676180021953,0.04242424242424243,-0.061016949152542375,0.08275654529040025,-0.19117647058823528,-0.18650088809946713,-0.31151079136690646,-0.05682684973302822,-0.14314928425357873,-0.3307345096430037,-0.21283783783783783,-0.10785778308933373,-0.07103825136612021,-0.18305084745762712,0.17520430536176998,-0.22361359570661896,0.007142857142857143,0.03,-0.10945945945945947,-0.04093567251461988,0.04917309812568908,-0.1117948717948718,0.025606469002695417,-0.053013798111837325,-0.019440124416796267,-0.14485981308411214,0.10092807424593968,-0.15543328748280605,0.13530135301353013,0.9812734082397003,0.11599099099099099,1.4646721833227243,-0.11143552311435523,-0.1192368839427663,-0.05652513675436312,-0.12995245641838352,-0.42276422764227645,0.14912280701754385,-0.11114385344531212,-0.021086780210867802,-0.11632653061224489,0.2688553682342502,1.3908434187071959,0.16666661180776432,0.13125685056631348,-0.2850678733031674,-0.10909090909090909,-0.15093273035613342,-0.13837563340184883,-0.11286025672075563,-0.1940700808625337,0.050057142857142856,0.039318479685452164,0.2864838393731636,0.14945652173913043,-0.23173803526448364,0.02131979695431472,0.030799660921164172,-0.5379679144385027,-0.3692308808169897,-0.04216867469879518,-0.056666666666666664,0.0,-0.1752988047808765,0.09526469718379284,-0.2273877292852625,-0.2196969696969697,-0.07250755287009064,0.9147489113238628,0.0,0.609340252038547,-0.25386867419489756,0.24635568513119532,-0.14556962025316456,-0.056511056511056514,0.308710945582454,0.06381909547738693,0.054292929292929296,-0.12894736842105264,-0.13272163349702765,-0.13257790368271954,0.04895104895104895,-0.06711409395973154,0.0,-0.08892025405786874,-0.10842645726366656,0.011124845488257108,-0.1938872970391595,0.11819269898264512,0.054838709677419356,-0.5428571428571428,0.06086536973481779,-0.1460929305642962,0.6027164685908319,-0.17683970336565888,-0.004780400358530027,-0.15612648221343872,0.1440677966101695,0.13027744270205066,-0.057971014492753624,-0.4318181818181818,-0.21739130434782608,-0.15805574439157036,0.19073083778966132,-0.052737116502907556,-0.2754491017964072,-0.3499407348873963,-0.20618556701030927,-0.15169746454662655,-0.1781818181818182,-0.20346320346320346,-0.16081540203850508,0.18851963746223566,0.11436950146627566,-0.1125,-0.2325923504413207,-0.19663477400197954,0.14037347070186734,-0.22972522897585346,0.2676056338028169,-0.20315887271601116,-0.3103229892336922,-0.08157894736842106,0.025027203482045703,0.02711864406779661,-0.11126468555632343,-0.2180835376864933,0.2074279939363315,0.12440191387559808,-0.22850412249705537,-0.1935483870967742,-0.0810462006982099,0.12962962962962962,0.3233333333333333,0.01744186046511628,-0.37560586539051477,-0.16810344827586207,-0.12292358803986711,-0.13821892393320964,-0.14285714285714285,0.04542372881355932,-0.0831918505942275,-0.18487394957983194,0.13636363636363635,0.010869557624388699,0.19112627986348124,0.21470019342359767,-0.2860125260960334,-0.08741258741258741,0.6384614723747175,-0.13697949036668738,0.6,-0.2054794520547945,-0.19053549190535493,-0.27267344320536857,-0.26051902242378433,0.10166666666666667,-0.10207231040564374,-0.06871095968199886,-0.0996523754345307,-0.13333334502632269,0.012531328320802004,0.0743747970120169,-0.18948182521268367,-0.29845580404685834,-0.003909304143862392,-0.06220546654099906,0.1691919191919192,0.09721048182586645,-0.19615384615384615,0.030827474310438075,0.1966019417475728,-0.10752688172043011,-0.02029520295202952,-0.11144578313253012,0.08163265306122448,0.06435137895812053,-0.15292233787029624,-0.19189356011247513,0.025036818851251842,-0.039336722343258294,-0.2765661252900232,0.04120879120879121,-0.016713091922005572,-0.12101910828025478,0.007774538386783284,-0.2550289805659734,-0.4933920704845815,0.15437654613400706,0.12135176651305683,0.17837235228539577,0.2483948635634029,0.17763475462590506,-0.21734795613160518,2.331193838254172,-0.23693732812273846,-0.3084415956046472,0.2949525331328132,0.13243436024591557,-0.166732830488289,0.11911764705882352,-0.11604439959636731,-0.2147887323943662,-0.25203252032520324,-0.2633623576691226,-0.09163346613545817,-0.13905693950177936,0.20761245674740483,0.13095238095238096,-0.1620795107033639,0.11345646437994723,0.36082688875669244,-0.20779473223831277,0.8533333333333334,0.2275449101796407,-0.15212355212355214,0.2074074074074074,-0.26473577235772355,0.08288390576213454,0.6041663682504214,-0.18833801060180855,-0.10483545234779568,0.025991792065663474,-0.03993450073519583,-0.21153846153846154,-0.11435043829410027,0.46976479783983516,-0.6102258318769062,-0.04468025691147724,-0.28982385970309976,0.19327731092436976,-0.37828371278458844,-0.06130666320301338,0.184863523573201,-0.07236061684460261,-0.3333333333333333,0.45302013422818793,-0.6857954545454545,0.2922134733158355,-0.5291354186241181,-0.19906516359637064,0.09146341463414634,-0.40714285714285714,-0.5173519642652618,-0.06666666666666667,-0.017391304347826087,-0.03425357873210634,-0.06153498616366409,-0.29798676227247656,-0.01340282948622487,-0.3203066459161911,0.09138381201044386,0.04144851657940663,0.36041043180846516,-0.020608439646712464,-0.23404149761862764,-0.28040598658179944,-0.09652928416485901,-0.1565217391304348,-0.33333742843804515,-0.11364039146958628,0.1633979881690088,-0.07453416149068323,-0.3602652091124536,-0.28229401668807547,0.1079373798407031,0.08894044856921887,-0.1055694098088113,-0.06685254159424082,-0.3008849557522124,-0.4423380726698262,-0.22580645161290322,-0.12143331121433311,-0.04420515726834797,-0.1346153846153846,0.07427007299270073,0.2533505154639175,-0.15953644700622024,-0.3227445771195711,-0.026744186046511628,-0.07335907335907337,0.2796378968253968,-0.27102803738317754,-0.2678733031674208,-0.2,-0.2534562211981567,-0.17592592592592593,-0.20414201183431951,-0.2543962485345838,-0.29411764705882354,0.1620253164556962,0.1794300979519145,-0.3837753510140406,-0.19307211811470756,-0.06486796785304248,0.15841584158415842,-0.21228583368157125,-0.14893617021276595,-0.10956521739130434,-0.2878787878787879,-0.5757276763690182,0.10344827586206896,-0.16480162767039674,-0.13921901528013583,-0.4142857142857143,0.07334899504045941,-0.5444322545255074,0.06382978723404255,-0.34166508306816484,-0.06992380098610489,-0.03870577562745691,-0.026113671274961597,0.15806451612903225,-0.10071942446043165,-0.2521441388052085,-0.4693470455250676,0.04616210413311862,0.015723270440251572,0.11439559948123966,-0.0987535953978907,-0.1709526982011992,0.04084158415841584,0.6071661845665765,-0.05454545454545454,0.31749606316554524,-0.5205959684487291,-0.24088947494605611,-0.08229426433915212,-0.3930069888463009,-0.02030008826125331,0.0967741935483871,-0.08916629514043692,-0.12362637362637363,-0.5408395957501944,-0.2895377128953771,0.104,-0.09155285786545271,0.1340782122905028,-0.17679255610290093,-0.33610396054957664,-0.052525252525252523,-0.019801980198019802,-0.17314095449500555,0.0,0.2500057180759818,-0.13369469076724197,0.6714285756684962,-0.5689652231754533,0.16077602766039187,1.21,0.09375,-0.12342755660796212,0.4126794258373206,-0.024771425859723497,-0.21260898725687458,0.024561497378226143,-0.057932263814616754,0.5686686266274674,-0.2835913312693498,-0.1910828025477707,-0.20082815734989648,0.09198705618791156,-0.13867192073072007,-0.24119241192411925,-0.08181843914722052,-0.22608777194298574,-0.625
